required_level,item_level,quality,quality_label,inventory_type,inventory_label,subclass,subclass_label,slot_key,role,count,median_visible_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under
70,132,4,Epic,26,Ranged,3,Gun,ranged,physical,1,37.0,37.0,66.467,-44.333
70,132,4,Epic,26,Ranged,19,Wand,ranged,caster,1,36.51,44.51,66.467,-33.035
70,133,4,Epic,1,Head,1,Cloth,head,caster,6,151.4,171.4,67.047,155.643
70,133,4,Epic,1,Head,2,Leather,head,caster,2,157.495,177.495,67.047,164.734
70,133,4,Epic,1,Head,2,Leather,head,physical,3,135.16,155.16,67.047,131.421
70,133,4,Epic,1,Head,3,Mail,head,caster,3,162.62,182.62,67.047,172.378
70,133,4,Epic,1,Head,3,Mail,head,physical,2,150.81,172.81,67.047,157.746
70,133,4,Epic,1,Head,4,Plate,head,caster,1,156.59,176.59,67.047,163.384
70,133,4,Epic,1,Head,4,Plate,head,physical,2,134.485,154.485,67.047,130.414
70,133,4,Epic,1,Head,4,Plate,head,tank,3,169.5,193.5,67.047,188.605
70,133,4,Epic,2,Neck,0,Misc,neck,caster,1,87.25,87.25,37.546,132.381
70,133,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,4,108.095,124.095,49.614,150.119
70,133,4,Epic,3,Shoulder,2,Leather,shoulder,caster,2,113.18,129.18,49.614,160.368
70,133,4,Epic,3,Shoulder,2,Leather,shoulder,physical,3,104.12,118.28,49.614,138.398
70,133,4,Epic,3,Shoulder,3,Mail,shoulder,caster,3,115.68,128.99,49.614,159.985
70,133,4,Epic,3,Shoulder,3,Mail,shoulder,generic,1,117.79,133.79,49.614,169.659
70,133,4,Epic,3,Shoulder,3,Mail,shoulder,physical,1,106.42,122.42,49.614,146.743
70,133,4,Epic,3,Shoulder,4,Plate,shoulder,caster,1,100.04,116.04,49.614,133.883
70,133,4,Epic,3,Shoulder,4,Plate,shoulder,physical,2,99.12,115.12,49.614,132.029
70,133,4,Epic,3,Shoulder,4,Plate,shoulder,tank,2,115.945,131.945,49.614,165.941
70,133,4,Epic,5,Chest,2,Leather,chest,caster,2,149.49,173.49,67.047,158.76
70,133,4,Epic,5,Chest,2,Leather,chest,physical,2,134.0,158.0,67.047,135.657
70,133,4,Epic,5,Chest,3,Mail,chest,caster,3,159.9,183.9,67.047,174.287
70,133,4,Epic,5,Chest,3,Mail,chest,physical,3,167.3,174.82,67.047,160.744
70,133,4,Epic,5,Chest,4,Plate,chest,caster,1,134.4,158.4,67.047,136.254
70,133,4,Epic,5,Chest,4,Plate,chest,physical,3,130.16,154.16,67.047,129.93
70,133,4,Epic,5,Chest,4,Plate,chest,tank,3,151.19,175.19,67.047,161.296
70,133,4,Epic,7,Legs,1,Cloth,legs,caster,4,173.98,181.98,67.047,171.423
70,133,4,Epic,7,Legs,2,Leather,legs,caster,2,175.48,183.48,67.047,173.661
70,133,4,Epic,7,Legs,2,Leather,legs,physical,2,152.985,160.985,67.047,140.109
70,133,4,Epic,7,Legs,3,Mail,legs,caster,2,160.78,168.78,67.047,151.736
70,133,4,Epic,7,Legs,3,Mail,legs,physical,2,171.245,179.245,67.047,167.344
70,133,4,Epic,7,Legs,4,Plate,legs,caster,1,171.73,179.73,67.047,168.067
70,133,4,Epic,7,Legs,4,Plate,legs,physical,2,147.5,155.5,67.047,131.928
70,133,4,Epic,7,Legs,4,Plate,legs,tank,2,190.065,198.065,67.047,195.414
70,133,4,Epic,8,Feet,1,Cloth,feet,caster,1,109.71,125.71,49.614,153.374
70,133,4,Epic,8,Feet,4,Plate,feet,caster,1,98.4,114.4,49.614,130.578
70,133,4,Epic,10,Hands,1,Cloth,hands,caster,4,125.355,125.355,49.614,152.658
70,133,4,Epic,10,Hands,2,Leather,hands,caster,2,128.93,128.93,49.614,159.864
70,133,4,Epic,10,Hands,2,Leather,hands,physical,2,116.79,116.79,49.614,135.395
70,133,4,Epic,10,Hands,3,Mail,hands,caster,2,134.61,134.61,49.614,171.312
70,133,4,Epic,10,Hands,3,Mail,hands,physical,2,127.605,127.605,49.614,157.193
70,133,4,Epic,10,Hands,4,Plate,hands,caster,1,132.53,132.53,49.614,167.12
70,133,4,Epic,10,Hands,4,Plate,hands,physical,2,107.95,107.95,49.614,117.578
70,133,4,Epic,10,Hands,4,Plate,hands,tank,2,144.165,144.165,49.614,190.571
70,133,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,58.93,58.93,67.047,-12.106
70,133,4,Epic,20,Robe,1,Cloth,chest,caster,4,138.43,162.43,67.047,142.264
70,133,4,Epic,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,238.2,246.2,67.047,267.207
70,134,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,79.02,79.02,36.989,113.632
70,134,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,59.54,59.54,27.992,112.707
70,134,2,Uncommon,10,Hands,3,Mail,hands,caster,1,80.26,80.26,36.989,116.984
70,134,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,106.57,106.57,49.985,113.204
70,134,3,Rare,3,Shoulder,3,Mail,shoulder,caster,1,99.86,99.86,43.516,129.477
70,134,3,Rare,6,Waist,2,Leather,waist,physical,1,98.15,98.15,43.516,125.548
70,134,3,Rare,8,Feet,1,Cloth,feet,caster,1,102.35,102.35,43.516,135.199
70,134,3,Rare,10,Hands,4,Plate,hands,caster,1,106.36,106.36,43.516,144.414
70,134,3,Rare,11,Finger,0,Misc,finger,tank,1,56.76,56.76,32.931,72.359
70,134,3,Rare,22,Off-hand Weapon,13,Fist,weapon_off_hand,generic,1,75.74,75.74,32.931,129.995
70,134,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,59.07,59.07,67.627,-12.653
70,134,4,Epic,13,One-hand Weapon,4,Mace,weapon_one_hand,tank,1,52.78,52.78,67.627,-21.954
70,134,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,55.0,55.0,67.627,-18.671
70,134,4,Epic,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,1,40.1,40.1,67.627,-40.704
70,134,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,84.17,84.17,121.728,-30.854
70,134,4,Epic,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,330.9,330.9,121.728,171.836
70,134,4,Epic,17,Two-hand Weapon,10,Staff,weapon_two_hand,tank,1,104.25,104.25,121.728,-14.358
70,134,4,Epic,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,1,244.66,244.66,67.627,261.781
70,134,4,Epic,21,Main-hand Weapon,13,Fist,weapon_main_hand,physical,1,60.0,60.0,67.627,-11.278
70,134,4,Epic,22,Off-hand Weapon,13,Fist,weapon_off_hand,physical,1,61.1,61.1,37.871,61.338
70,134,4,Epic,25,Thrown,16,Thrown,ranged,generic,1,41.38,41.38,67.627,-38.811
70,134,4,Epic,26,Ranged,3,Gun,ranged,physical,1,39.0,39.0,67.627,-42.33
70,134,4,Epic,26,Ranged,19,Wand,ranged,caster,2,47.56,47.56,67.627,-29.673
70,135,4,Epic,11,Finger,0,Misc,finger,caster,1,102.74,102.74,38.196,168.98
70,136,4,Epic,1,Head,1,Cloth,head,caster,4,125.68,145.68,68.789,111.779
70,136,4,Epic,1,Head,1,Cloth,head,generic,1,138.32,158.32,68.789,130.154
70,136,4,Epic,1,Head,2,Leather,head,caster,2,156.48,176.48,68.789,156.554
70,136,4,Epic,1,Head,2,Leather,head,physical,4,139.86,159.86,68.789,132.393
70,136,4,Epic,1,Head,3,Mail,head,caster,3,150.18,170.18,68.789,147.395
70,136,4,Epic,1,Head,3,Mail,head,generic,1,138.2,158.2,68.789,129.98
70,136,4,Epic,1,Head,3,Mail,head,physical,1,161.85,181.85,68.789,164.36
70,136,4,Epic,1,Head,4,Plate,head,caster,3,156.75,176.75,68.789,156.946
70,136,4,Epic,1,Head,4,Plate,head,generic,3,141.18,161.18,68.789,134.312
70,136,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,5,105.11,121.11,50.904,137.92
70,136,4,Epic,3,Shoulder,2,Leather,shoulder,caster,2,104.43,120.43,50.904,136.584
70,136,4,Epic,3,Shoulder,2,Leather,shoulder,physical,4,123.15,139.15,50.904,173.36
70,136,4,Epic,3,Shoulder,3,Mail,shoulder,caster,3,128.49,144.49,50.904,183.85
70,136,4,Epic,3,Shoulder,3,Mail,shoulder,generic,1,119.16,135.16,50.904,165.521
70,136,4,Epic,3,Shoulder,3,Mail,shoulder,physical,1,119.15,135.15,50.904,165.502
70,136,4,Epic,3,Shoulder,4,Plate,shoulder,caster,3,115.3,131.3,50.904,157.938
70,136,4,Epic,3,Shoulder,4,Plate,shoulder,generic,3,110.17,126.17,50.904,147.861
70,136,4,Epic,5,Chest,2,Leather,chest,caster,2,147.04,171.04,68.789,148.646
70,136,4,Epic,5,Chest,2,Leather,chest,physical,4,133.19,157.19,68.789,128.511
70,136,4,Epic,5,Chest,3,Mail,chest,caster,3,165.98,189.98,68.789,176.179
70,136,4,Epic,5,Chest,3,Mail,chest,generic,2,147.69,171.69,68.789,149.591
70,136,4,Epic,5,Chest,4,Plate,chest,caster,1,148.67,172.67,68.789,151.015
70,136,4,Epic,5,Chest,4,Plate,chest,generic,5,152.55,176.55,68.789,156.656
70,136,4,Epic,6,Waist,1,Cloth,waist,caster,3,122.11,122.11,50.904,139.885
70,136,4,Epic,6,Waist,2,Leather,waist,caster,2,135.09,135.09,50.904,165.384
70,136,4,Epic,6,Waist,2,Leather,waist,physical,2,132.1,132.1,50.904,159.51
70,136,4,Epic,6,Waist,3,Mail,waist,caster,2,133.65,133.65,50.904,162.555
70,136,4,Epic,6,Waist,3,Mail,waist,generic,2,132.65,132.65,50.904,160.591
70,136,4,Epic,6,Waist,4,Plate,waist,caster,3,133.65,133.65,50.904,162.555
70,136,4,Epic,6,Waist,4,Plate,waist,generic,2,126.14,126.14,50.904,147.802
70,136,4,Epic,7,Legs,1,Cloth,legs,caster,5,161.34,161.34,68.789,134.544
70,136,4,Epic,7,Legs,2,Leather,legs,caster,2,183.32,183.32,68.789,166.497
70,136,4,Epic,7,Legs,2,Leather,legs,physical,4,163.2,163.2,68.789,137.248
70,136,4,Epic,7,Legs,3,Mail,legs,caster,3,193.0,193.0,68.789,180.569
70,136,4,Epic,7,Legs,3,Mail,legs,generic,1,174.2,174.2,68.789,153.239
70,136,4,Epic,7,Legs,3,Mail,legs,physical,1,171.86,171.86,68.789,149.838
70,136,4,Epic,7,Legs,4,Plate,legs,caster,3,173.33,173.33,68.789,151.975
70,136,4,Epic,7,Legs,4,Plate,legs,generic,3,168.21,168.21,68.789,144.532
70,136,4,Epic,8,Feet,1,Cloth,feet,caster,3,122.11,122.11,50.904,139.885
70,136,4,Epic,8,Feet,2,Leather,feet,caster,2,135.02,135.02,50.904,165.246
70,136,4,Epic,8,Feet,2,Leather,feet,physical,2,132.1,132.1,50.904,159.51
70,136,4,Epic,8,Feet,3,Mail,feet,caster,2,133.65,133.65,50.904,162.555
70,136,4,Epic,8,Feet,3,Mail,feet,generic,2,132.65,132.65,50.904,160.591
70,136,4,Epic,8,Feet,4,Plate,feet,caster,3,133.65,133.65,50.904,162.555
70,136,4,Epic,8,Feet,4,Plate,feet,generic,2,126.14,126.14,50.904,147.802
70,136,4,Epic,10,Hands,1,Cloth,hands,caster,5,107.11,107.11,50.904,110.417
70,136,4,Epic,10,Hands,2,Leather,hands,caster,2,128.85,128.85,50.904,153.125
70,136,4,Epic,10,Hands,2,Leather,hands,physical,4,118.15,118.15,50.904,132.105
70,136,4,Epic,10,Hands,3,Mail,hands,caster,3,126.24,126.24,50.904,147.998
70,136,4,Epic,10,Hands,3,Mail,hands,generic,1,110.15,110.15,50.904,116.389
70,136,4,Epic,10,Hands,3,Mail,hands,physical,1,130.16,130.16,50.904,155.699
70,136,4,Epic,10,Hands,4,Plate,hands,caster,3,126.32,126.32,50.904,148.155
70,136,4,Epic,10,Hands,4,Plate,hands,generic,3,116.82,116.82,50.904,129.493
70,136,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,generic,1,74.09,74.09,68.789,7.707
70,136,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,47.0,47.0,68.789,-31.675
70,136,4,Epic,13,One-hand Weapon,4,Mace,weapon_one_hand,generic,2,43.41,43.41,68.789,-36.894
70,136,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,generic,2,64.925,64.925,68.789,-5.617
70,136,4,Epic,13,One-hand Weapon,15,Dagger,weapon_one_hand,generic,1,74.09,74.09,68.789,7.707
70,136,4,Epic,14,Shield,6,Shield,shield,tank,3,92.47,92.47,50.904,81.657
70,136,4,Epic,16,Cloak,1,Cloth,cloak,caster,4,100.0,100.0,38.522,159.594
70,136,4,Epic,16,Cloak,1,Cloth,cloak,physical,1,102.78,102.78,38.522,166.811
70,136,4,Epic,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,generic,1,171.85,171.85,123.82,38.791
70,136,4,Epic,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,112.0,112.0,123.82,-9.546
70,136,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,171.85,171.85,123.82,38.791
70,136,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,2,400.86,400.86,123.82,223.745
70,136,4,Epic,17,Two-hand Weapon,6,Polearm,weapon_two_hand,generic,1,161.85,161.85,123.82,30.714
70,136,4,Epic,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,generic,1,171.85,171.85,123.82,38.791
70,136,4,Epic,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,1,96.0,96.0,123.82,-22.468
70,136,4,Epic,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,367.35,367.35,123.82,196.682
70,136,4,Epic,20,Robe,1,Cloth,chest,caster,4,132.67,156.67,68.789,127.756
70,136,4,Epic,20,Robe,1,Cloth,chest,generic,1,136.29,160.29,68.789,133.018
70,136,4,Epic,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,2,259.43,259.43,68.789,277.141
70,136,4,Epic,21,Main-hand Weapon,13,Fist,weapon_main_hand,generic,1,74.09,74.09,68.789,7.707
70,136,4,Epic,21,Main-hand Weapon,15,Dagger,weapon_main_hand,caster,1,262.59,262.59,68.789,281.734
70,136,4,Epic,22,Off-hand Weapon,0,Axe,weapon_off_hand,generic,1,74.09,74.09,38.522,92.333
70,136,4,Epic,22,Off-hand Weapon,4,Mace,weapon_off_hand,generic,1,74.09,74.09,38.522,92.333
70,136,4,Epic,22,Off-hand Weapon,7,Sword,weapon_off_hand,generic,1,74.09,74.09,38.522,92.333
70,136,4,Epic,22,Off-hand Weapon,13,Fist,weapon_off_hand,generic,1,74.09,74.09,38.522,92.333
70,136,4,Epic,22,Off-hand Weapon,15,Dagger,weapon_off_hand,generic,1,74.09,74.09,38.522,92.333
70,136,4,Epic,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,2,92.47,92.47,38.522,140.047
70,136,4,Epic,25,Thrown,16,Thrown,ranged,generic,1,56.07,56.07,68.789,-18.489
70,136,4,Epic,26,Ranged,18,Crossbow,ranged,generic,1,55.07,55.07,68.789,-19.943
70,136,4,Epic,26,Ranged,19,Wand,ranged,caster,1,50.81,50.81,68.789,-26.136
70,138,2,Uncommon,2,Neck,0,Misc,neck,caster,1,53.2,61.2,28.955,111.366
70,138,2,Uncommon,2,Neck,0,Misc,neck,physical,1,46.73,54.73,28.955,89.02
70,138,2,Uncommon,5,Chest,2,Leather,chest,caster,1,109.28,109.28,51.705,111.355
70,138,2,Uncommon,8,Feet,2,Leather,feet,caster,1,79.87,79.87,38.261,108.748
70,138,2,Uncommon,11,Finger,0,Misc,finger,caster,1,41.5,49.5,28.955,70.957
70,138,2,Uncommon,11,Finger,0,Misc,finger,physical,1,42.0,50.0,28.955,72.684
70,138,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,63.41,63.41,60.829,4.243
70,138,3,Rare,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,1,63.41,63.41,60.829,4.243
70,138,3,Rare,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,145.83,145.83,109.492,33.188
70,138,3,Rare,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,2,202.76,202.76,60.829,233.328
70,138,3,Rare,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,1,200.03,200.03,60.829,228.84
70,138,3,Rare,26,Ranged,18,Crossbow,ranged,physical,1,44.72,44.72,60.829,-26.482
70,138,4,Epic,1,Head,1,Cloth,head,caster,1,162.15,162.15,69.953,131.798
70,138,4,Epic,3,Shoulder,2,Leather,shoulder,caster,1,121.21,121.21,51.765,134.152
70,138,4,Epic,5,Chest,4,Plate,chest,physical,1,162.14,162.14,69.953,131.783
70,138,4,Epic,6,Waist,2,Leather,waist,physical,1,107.75,123.75,51.765,139.059
70,138,4,Epic,7,Legs,2,Leather,legs,physical,1,148.77,148.77,69.953,112.671
70,138,4,Epic,7,Legs,3,Mail,legs,caster,1,146.15,170.15,69.953,143.234
70,138,4,Epic,7,Legs,4,Plate,legs,generic,1,146.22,146.22,69.953,109.025
70,138,4,Epic,8,Feet,3,Mail,feet,physical,1,107.75,123.75,51.765,139.059
70,138,4,Epic,10,Hands,1,Cloth,hands,caster,1,131.88,131.88,51.765,154.765
70,138,4,Epic,10,Hands,4,Plate,hands,caster,1,107.73,123.73,51.765,139.021
70,138,4,Epic,10,Hands,4,Plate,hands,tank,1,94.19,110.19,51.765,112.864
70,138,4,Epic,11,Finger,0,Misc,finger,caster,2,82.03,82.03,39.174,109.4
70,138,4,Epic,11,Finger,0,Misc,finger,generic,1,92.09,92.09,39.174,135.08
70,138,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,tank,1,52.77,60.77,69.953,-13.128
70,138,4,Epic,16,Cloak,1,Cloth,cloak,caster,2,84.625,84.625,39.174,116.024
70,138,4,Epic,16,Cloak,1,Cloth,cloak,physical,1,80.76,80.76,39.174,106.158
70,138,4,Epic,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,1,137.83,137.83,125.916,9.462
70,138,4,Epic,20,Robe,1,Cloth,chest,caster,1,153.78,177.78,69.953,154.141
70,138,4,Epic,21,Main-hand Weapon,4,Mace,weapon_main_hand,caster,1,246.8,246.8,69.953,252.807
70,138,4,Epic,21,Main-hand Weapon,7,Sword,weapon_main_hand,caster,1,261.05,261.05,69.953,273.178
70,141,4,Epic,1,Head,1,Cloth,head,caster,1,148.45,168.45,71.705,134.921
70,141,4,Epic,1,Head,2,Leather,head,caster,1,155.93,175.93,71.705,145.353
70,141,4,Epic,1,Head,3,Mail,head,caster,1,154.62,174.62,71.705,143.526
70,141,4,Epic,1,Head,3,Mail,head,physical,1,159.43,179.43,71.705,150.234
70,141,4,Epic,1,Head,4,Plate,head,caster,1,148.45,168.45,71.705,134.921
70,141,4,Epic,1,Head,4,Plate,head,generic,1,146.43,166.43,71.705,132.104
70,141,4,Epic,2,Neck,0,Misc,neck,caster,10,96.27,104.27,40.155,159.67
70,141,4,Epic,2,Neck,0,Misc,neck,generic,2,88.255,96.255,40.155,139.71
70,141,4,Epic,2,Neck,0,Misc,neck,physical,2,84.395,84.395,40.155,110.174
70,141,4,Epic,2,Neck,0,Misc,neck,tank,1,94.81,94.81,40.155,136.111
70,141,4,Epic,3,Shoulder,1,Cloth,shoulder,caster,5,126.05,126.05,53.062,137.554
70,141,4,Epic,3,Shoulder,2,Leather,shoulder,caster,2,125.515,125.515,53.062,136.546
70,141,4,Epic,3,Shoulder,2,Leather,shoulder,physical,3,125.85,125.85,53.062,137.177
70,141,4,Epic,3,Shoulder,3,Mail,shoulder,caster,2,131.065,131.065,53.062,147.005
70,141,4,Epic,3,Shoulder,3,Mail,shoulder,physical,3,126.79,126.79,53.062,138.948
70,141,4,Epic,3,Shoulder,4,Plate,shoulder,caster,2,117.505,125.505,53.062,136.527
70,141,4,Epic,3,Shoulder,4,Plate,shoulder,physical,2,122.605,122.605,53.062,131.061
70,141,4,Epic,3,Shoulder,4,Plate,shoulder,tank,1,112.24,112.24,53.062,111.527
70,141,4,Epic,5,Chest,2,Leather,chest,caster,3,162.45,170.1,71.705,137.222
70,141,4,Epic,5,Chest,2,Leather,chest,physical,3,163.17,172.84,71.705,141.043
70,141,4,Epic,5,Chest,3,Mail,chest,caster,4,169.605,177.04,71.705,146.901
70,141,4,Epic,5,Chest,3,Mail,chest,physical,2,163.61,167.61,71.705,133.75
70,141,4,Epic,5,Chest,4,Plate,chest,caster,1,165.7,173.7,71.705,142.243
70,141,4,Epic,5,Chest,4,Plate,chest,generic,1,163.86,171.86,71.705,139.677
70,141,4,Epic,5,Chest,4,Plate,chest,physical,2,156.515,160.515,71.705,123.855
70,141,4,Epic,5,Chest,4,Plate,chest,tank,2,179.105,183.105,71.705,155.359
70,141,4,Epic,6,Waist,1,Cloth,waist,caster,4,117.96,124.655,53.062,134.925
70,141,4,Epic,6,Waist,2,Leather,waist,caster,2,131.605,131.605,53.062,148.023
70,141,4,Epic,6,Waist,2,Leather,waist,physical,3,118.11,126.79,53.062,138.948
70,141,4,Epic,6,Waist,3,Mail,waist,caster,4,125.55,130.74,53.062,146.393
70,141,4,Epic,6,Waist,3,Mail,waist,physical,2,139.375,139.375,53.062,162.666
70,141,4,Epic,6,Waist,4,Plate,waist,caster,4,121.46,125.28,53.062,136.103
70,141,4,Epic,6,Waist,4,Plate,waist,physical,3,110.79,114.85,53.062,116.446
70,141,4,Epic,6,Waist,4,Plate,waist,tank,3,147.32,163.32,53.062,207.793
70,141,4,Epic,7,Legs,1,Cloth,legs,caster,5,153.25,170.4,71.705,137.641
70,141,4,Epic,7,Legs,2,Leather,legs,caster,3,162.58,178.62,71.705,149.104
70,141,4,Epic,7,Legs,2,Leather,legs,physical,3,155.84,171.15,71.705,138.686
70,141,4,Epic,7,Legs,3,Mail,legs,caster,3,154.87,178.87,71.705,149.453
70,141,4,Epic,7,Legs,3,Mail,legs,physical,2,161.94,181.94,71.705,153.734
70,141,4,Epic,7,Legs,4,Plate,legs,caster,1,166.7,182.7,71.705,154.794
70,141,4,Epic,7,Legs,4,Plate,legs,generic,1,152.16,168.16,71.705,134.517
70,141,4,Epic,7,Legs,4,Plate,legs,physical,1,170.17,170.17,71.705,137.32
70,141,4,Epic,7,Legs,4,Plate,legs,tank,3,152.08,169.26,71.705,136.051
70,141,4,Epic,8,Feet,1,Cloth,feet,caster,6,121.27,127.175,53.062,139.674
70,141,4,Epic,8,Feet,2,Leather,feet,caster,2,128.545,136.545,53.062,157.333
70,141,4,Epic,8,Feet,2,Leather,feet,physical,3,110.47,115.49,53.062,117.652
70,141,4,Epic,8,Feet,3,Mail,feet,caster,2,130.265,130.265,53.062,145.497
70,141,4,Epic,8,Feet,3,Mail,feet,physical,2,130.05,138.05,53.062,160.169
70,141,4,Epic,8,Feet,4,Plate,feet,caster,1,142.63,142.63,53.062,168.8
70,141,4,Epic,8,Feet,4,Plate,feet,generic,1,112.8,128.8,53.062,142.736
70,141,4,Epic,8,Feet,4,Plate,feet,tank,3,111.32,126.52,53.062,138.44
70,141,4,Epic,9,Wrist,1,Cloth,wrist,caster,9,93.21,95.29,40.155,137.307
70,141,4,Epic,9,Wrist,2,Leather,wrist,caster,5,98.05,106.05,40.155,164.103
70,141,4,Epic,9,Wrist,2,Leather,wrist,generic,1,87.76,95.76,40.155,138.477
70,141,4,Epic,9,Wrist,2,Leather,wrist,physical,4,91.27,95.435,40.155,137.668
70,141,4,Epic,9,Wrist,3,Mail,wrist,caster,5,95.65,101.81,40.155,153.544
70,141,4,Epic,9,Wrist,3,Mail,wrist,generic,1,94.11,102.11,40.155,154.291
70,141,4,Epic,9,Wrist,3,Mail,wrist,physical,4,98.08,102.08,40.155,154.216
70,141,4,Epic,9,Wrist,4,Plate,wrist,caster,4,94.48,98.48,40.155,145.251
70,141,4,Epic,9,Wrist,4,Plate,wrist,generic,2,91.94,99.94,40.155,148.887
70,141,4,Epic,9,Wrist,4,Plate,wrist,physical,2,78.1,82.1,40.155,104.459
70,141,4,Epic,9,Wrist,4,Plate,wrist,tank,2,90.785,90.785,40.155,126.088
70,141,4,Epic,10,Hands,1,Cloth,hands,caster,2,118.91,130.91,53.062,146.713
70,141,4,Epic,10,Hands,2,Leather,hands,caster,3,116.6,126.58,53.062,138.553
70,141,4,Epic,10,Hands,2,Leather,hands,physical,2,124.29,128.29,53.062,141.775
70,141,4,Epic,10,Hands,3,Mail,hands,caster,1,127.3,127.3,53.062,139.91
70,141,4,Epic,10,Hands,3,Mail,hands,physical,2,130.59,134.59,53.062,153.648
70,141,4,Epic,10,Hands,4,Plate,hands,generic,1,124.15,124.15,53.062,133.973
70,141,4,Epic,10,Hands,4,Plate,hands,physical,1,104.79,120.79,53.062,127.641
70,141,4,Epic,10,Hands,4,Plate,hands,tank,1,146.7,146.7,53.062,176.471
70,141,4,Epic,11,Finger,0,Misc,finger,caster,10,97.81,97.81,40.155,143.583
70,141,4,Epic,11,Finger,0,Misc,finger,generic,4,96.105,96.105,40.155,139.336
70,141,4,Epic,11,Finger,0,Misc,finger,physical,4,94.93,94.93,40.155,136.41
70,141,4,Epic,11,Finger,0,Misc,finger,tank,3,83.51,83.51,40.155,107.97
70,141,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,generic,1,65.11,65.11,71.705,-9.197
70,141,4,Epic,13,One-hand Weapon,0,Axe,weapon_one_hand,tank,1,65.11,65.11,71.705,-9.197
70,141,4,Epic,13,One-hand Weapon,4,Mace,weapon_one_hand,generic,1,66.0,66.0,71.705,-7.956
70,141,4,Epic,13,One-hand Weapon,4,Mace,weapon_one_hand,physical,2,25.5,25.5,71.705,-64.438
70,141,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,generic,1,71.73,71.73,71.705,0.035
70,141,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,56.0,56.0,71.705,-21.902
70,141,4,Epic,13,One-hand Weapon,7,Sword,weapon_one_hand,tank,1,43.11,43.11,71.705,-39.879
70,141,4,Epic,13,One-hand Weapon,15,Dagger,weapon_one_hand,generic,4,65.0,65.0,71.705,-9.351
70,141,4,Epic,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,3,61.73,61.73,71.705,-13.911
70,141,4,Epic,14,Shield,6,Shield,shield,tank,4,82.1,86.1,53.062,62.264
70,141,4,Epic,15,Ranged,2,Bow,ranged,physical,1,46.39,46.39,71.705,-35.304
70,141,4,Epic,16,Cloak,1,Cloth,cloak,caster,3,93.21,93.21,40.155,132.127
70,141,4,Epic,16,Cloak,1,Cloth,cloak,generic,1,54.09,54.09,40.155,34.704
70,141,4,Epic,16,Cloak,1,Cloth,cloak,physical,1,93.08,93.08,40.155,131.803
70,141,4,Epic,16,Cloak,1,Cloth,cloak,tank,1,85.15,85.15,40.155,112.055
70,141,4,Epic,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,152.21,152.21,129.069,17.929
70,141,4,Epic,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,169.15,169.15,129.069,31.054
70,141,4,Epic,17,Two-hand Weapon,6,Polearm,weapon_two_hand,physical,1,169.19,169.19,129.069,31.085
70,141,4,Epic,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,1,127.51,151.51,129.069,17.387
70,141,4,Epic,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,2,369.875,369.875,129.069,186.572
