expansion_band,ilvl_band,quality,quality_label,slot_key,role,peer_group,count,median_visible_budget,median_special_weapon_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under,max_abs_median_percent_over_under,peer_outlier_count,sql_blocked_count
wrath_pre_raid,165-199,2,Uncommon,head,physical,quality=2;slot=head;armor=3;weapon=none;role=physical,1,129.17,0.0,137.17,137.17,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,head,physical,quality=2;slot=head;armor=4;weapon=none;role=physical,3,135.53,0.0,143.53,143.53,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,head,tank,quality=2;slot=head;armor=4;weapon=none;role=tank,2,149.93,0.0,153.93,153.93,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,held_in_off_hand,caster,quality=2;slot=held_in_off_hand;armor=0;weapon=none;role=caster,1,84.6,0.0,84.6,84.6,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,caster,quality=2;slot=legs;armor=1;weapon=none;role=caster,2,143.78,0.0,147.78,147.78,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,legs,caster,quality=2;slot=legs;armor=2;weapon=none;role=caster,1,118.04,0.0,126.04,126.04,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,caster,quality=2;slot=legs;armor=3;weapon=none;role=caster,1,157.0,0.0,157.0,157.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,caster,quality=2;slot=legs;armor=4;weapon=none;role=caster,1,135.02,0.0,143.02,143.02,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,generic,quality=2;slot=legs;armor=4;weapon=none;role=generic,1,162.21,0.0,162.21,162.21,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,healer,quality=2;slot=legs;armor=1;weapon=none;role=healer,1,136.38,0.0,144.38,144.38,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,healer,quality=2;slot=legs;armor=3;weapon=none;role=healer,1,137.56,0.0,145.56,145.56,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,legs,physical,quality=2;slot=legs;armor=2;weapon=none;role=physical,3,133.17,0.0,141.17,141.17,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,legs,physical,quality=2;slot=legs;armor=3;weapon=none;role=physical,4,150.585,0.0,150.585,150.585,0.0,0.0,0,4
wrath_pre_raid,165-199,2,Uncommon,legs,physical,quality=2;slot=legs;armor=4;weapon=none;role=physical,2,140.585,0.0,144.585,144.585,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,legs,tank,quality=2;slot=legs;armor=4;weapon=none;role=tank,1,158.93,0.0,158.93,158.93,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,neck,generic,quality=2;slot=neck;armor=0;weapon=none;role=generic,1,70.12,0.0,78.12,78.12,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,neck,healer,quality=2;slot=neck;armor=0;weapon=none;role=healer,1,86.4,0.0,86.4,86.4,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,neck,physical,quality=2;slot=neck;armor=0;weapon=none;role=physical,1,79.08,0.0,79.08,79.08,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,neck,tank,quality=2;slot=neck;armor=0;weapon=none;role=tank,1,88.15,0.0,88.15,88.15,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,ranged,caster,quality=2;slot=ranged;armor=none;weapon=ranged:caster;role=caster,2,26.025,20.21,26.025,26.025,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,ranged,generic,quality=2;slot=ranged;armor=none;weapon=ranged:caster;role=generic,1,35.09,15.48,35.09,35.09,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,ranged,generic,quality=2;slot=ranged;armor=none;weapon=ranged:thrown;role=generic,2,45.605,0.0,45.605,45.605,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,ranged,healer,quality=2;slot=ranged;armor=none;weapon=ranged:caster;role=healer,1,33.0,17.2,33.0,33.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,ranged,physical,quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=physical,6,34.53,3.5,38.0,38.0,0.0,0.0,0,6
wrath_pre_raid,165-199,2,Uncommon,ranged,tank,quality=2;slot=ranged;armor=none;weapon=ranged:thrown;role=tank,1,47.0,0.0,47.0,47.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,shield,tank,quality=2;slot=shield;armor=shield;weapon=shield;role=tank,2,86.285,0.0,86.285,86.285,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,shoulder,caster,quality=2;slot=shoulder;armor=1;weapon=none;role=caster,3,100.0,0.0,108.0,108.0,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,shoulder,caster,quality=2;slot=shoulder;armor=2;weapon=none;role=caster,1,114.86,0.0,114.86,114.86,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,shoulder,caster,quality=2;slot=shoulder;armor=3;weapon=none;role=caster,1,111.98,0.0,111.98,111.98,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,shoulder,caster,quality=2;slot=shoulder;armor=4;weapon=none;role=caster,2,92.05,0.0,96.05,96.05,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,shoulder,healer,quality=2;slot=shoulder;armor=1;weapon=none;role=healer,2,107.5,0.0,111.5,111.5,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,shoulder,healer,quality=2;slot=shoulder;armor=3;weapon=none;role=healer,1,120.97,0.0,120.97,120.97,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,shoulder,physical,quality=2;slot=shoulder;armor=2;weapon=none;role=physical,3,106.0,0.0,106.81,106.81,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,shoulder,physical,quality=2;slot=shoulder;armor=3;weapon=none;role=physical,3,106.0,0.0,107.15,107.15,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,shoulder,physical,quality=2;slot=shoulder;armor=4;weapon=none;role=physical,2,114.67,0.0,114.67,114.67,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,shoulder,tank,quality=2;slot=shoulder;armor=4;weapon=none;role=tank,1,101.84,0.0,109.84,109.84,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,waist,caster,quality=2;slot=waist;armor=1;weapon=none;role=caster,2,115.92,0.0,115.92,115.92,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,waist,caster,quality=2;slot=waist;armor=2;weapon=none;role=caster,1,101.54,0.0,109.54,109.54,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,waist,caster,quality=2;slot=waist;armor=4;weapon=none;role=caster,2,99.505,0.0,103.505,103.505,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,waist,generic,quality=2;slot=waist;armor=2;weapon=none;role=generic,1,101.86,0.0,109.86,109.86,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,waist,healer,quality=2;slot=waist;armor=1;weapon=none;role=healer,1,115.88,0.0,115.88,115.88,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,waist,healer,quality=2;slot=waist;armor=3;weapon=none;role=healer,2,112.77,0.0,116.77,116.77,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,waist,physical,quality=2;slot=waist;armor=2;weapon=none;role=physical,2,114.23,0.0,114.23,114.23,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,waist,physical,quality=2;slot=waist;armor=3;weapon=none;role=physical,4,114.91,0.0,114.91,114.91,0.0,0.0,0,4
wrath_pre_raid,165-199,2,Uncommon,waist,physical,quality=2;slot=waist;armor=4;weapon=none;role=physical,3,96.48,0.0,104.48,104.48,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,waist,tank,quality=2;slot=waist;armor=4;weapon=none;role=tank,1,117.86,0.0,117.86,117.86,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,weapon_main_hand,caster,quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;role=caster,16,0.0,208.12,0.0,51.0,0.0,0.0,6,6
wrath_pre_raid,165-199,2,Uncommon,weapon_main_hand,healer,quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:caster;role=healer,3,64.5,208.12,64.5,64.5,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,weapon_main_hand,physical,quality=2;slot=weapon_main_hand;armor=none;weapon=weapon_main_hand:physical;role=physical,1,27.0,33.0,27.0,27.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,weapon_off_hand,physical,quality=2;slot=weapon_off_hand;armor=none;weapon=weapon_off_hand:physical;role=physical,1,54.0,0.0,54.0,54.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,weapon_one_hand,generic,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=generic,4,50.055,0.0,52.22,52.22,0.0,0.0,0,4
wrath_pre_raid,165-199,2,Uncommon,weapon_one_hand,physical,quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;role=physical,15,45.11,11.5,45.11,49.88,-9.563,9.563,13,13
wrath_pre_raid,165-199,2,Uncommon,weapon_two_hand,caster,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:caster;role=caster,5,152.0,208.12,152.0,152.0,0.0,0.0,0,5
wrath_pre_raid,165-199,2,Uncommon,weapon_two_hand,generic,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=generic,2,118.465,0.0,122.465,122.465,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,weapon_two_hand,healer,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:caster;role=healer,1,111.0,208.12,119.0,119.0,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,weapon_two_hand,physical,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=physical,7,133.02,0.0,133.02,133.02,0.0,0.0,0,7
wrath_pre_raid,165-199,2,Uncommon,weapon_two_hand,tank,quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;role=tank,3,158.93,0.0,158.93,158.93,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=1;weapon=none;role=caster,3,85.56,0.0,85.56,85.56,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=2;weapon=none;role=caster,2,77.11,0.0,81.11,81.11,0.0,0.0,0,2
wrath_pre_raid,165-199,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=3;weapon=none;role=caster,1,84.1,0.0,84.1,84.1,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,caster,quality=2;slot=wrist;armor=4;weapon=none;role=caster,1,87.29,0.0,87.29,87.29,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,generic,quality=2;slot=wrist;armor=1;weapon=none;role=generic,1,72.9,0.0,80.9,80.9,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,generic,quality=2;slot=wrist;armor=4;weapon=none;role=generic,1,87.81,0.0,87.81,87.81,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,healer,quality=2;slot=wrist;armor=1;weapon=none;role=healer,1,88.1,0.0,88.1,88.1,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,healer,quality=2;slot=wrist;armor=3;weapon=none;role=healer,1,92.08,0.0,92.08,92.08,0.0,0.0,0,1
wrath_pre_raid,165-199,2,Uncommon,wrist,physical,quality=2;slot=wrist;armor=2;weapon=none;role=physical,4,85.29,0.0,85.29,85.29,0.0,0.0,0,4
wrath_pre_raid,165-199,2,Uncommon,wrist,physical,quality=2;slot=wrist;armor=3;weapon=none;role=physical,4,84.43,0.0,84.43,84.43,0.0,0.0,0,4
wrath_pre_raid,165-199,2,Uncommon,wrist,physical,quality=2;slot=wrist;armor=4;weapon=none;role=physical,3,85.1,0.0,85.1,85.1,0.0,0.0,0,3
wrath_pre_raid,165-199,2,Uncommon,wrist,tank,quality=2;slot=wrist;armor=4;weapon=none;role=tank,2,80.135,0.0,84.135,84.135,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,caster,quality=3;slot=chest;armor=1;weapon=none;role=caster,8,209.195,0.0,209.195,228.028,-0.339,0.339,0,4
wrath_pre_raid,165-199,3,Rare,chest,caster,quality=3;slot=chest;armor=2;weapon=none;role=caster,2,198.43,0.0,198.43,198.43,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,caster,quality=3;slot=chest;armor=3;weapon=none;role=caster,3,201.87,0.0,216.05,216.05,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,chest,caster,quality=3;slot=chest;armor=4;weapon=none;role=caster,2,231.36,0.0,239.36,239.36,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,generic,quality=3;slot=chest;armor=3;weapon=none;role=generic,2,233.54,0.0,233.54,233.54,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,generic,quality=3;slot=chest;armor=4;weapon=none;role=generic,2,196.61,0.0,196.61,196.61,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,healer,quality=3;slot=chest;armor=1;weapon=none;role=healer,4,215.44,0.0,218.76,218.76,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,chest,healer,quality=3;slot=chest;armor=2;weapon=none;role=healer,4,219.925,0.0,219.925,219.925,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,chest,healer,quality=3;slot=chest;armor=3;weapon=none;role=healer,3,214.83,0.0,214.83,214.83,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,chest,healer,quality=3;slot=chest;armor=4;weapon=none;role=healer,2,197.91,0.0,197.91,197.91,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,chest,physical,quality=3;slot=chest;armor=2;weapon=none;role=physical,8,209.255,0.0,213.25,221.918,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,chest,physical,quality=3;slot=chest;armor=3;weapon=none;role=physical,7,214.22,0.0,214.22,214.22,0.0,0.0,0,7
wrath_pre_raid,165-199,3,Rare,chest,physical,quality=3;slot=chest;armor=4;weapon=none;role=physical,5,190.26,0.0,206.26,206.26,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,chest,tank,quality=3;slot=chest;armor=4;weapon=none;role=tank,6,184.44,0.0,184.44,184.44,0.0,0.0,0,6
wrath_pre_raid,165-199,3,Rare,cloak,caster,quality=3;slot=cloak;armor=1;weapon=none;role=caster,5,125.32,0.0,125.32,125.32,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,cloak,generic,quality=3;slot=cloak;armor=1;weapon=none;role=generic,1,101.76,0.0,101.76,101.76,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,cloak,healer,quality=3;slot=cloak;armor=1;weapon=none;role=healer,3,120.52,0.0,120.52,120.52,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,cloak,physical,quality=3;slot=cloak;armor=1;weapon=none;role=physical,4,121.765,0.0,121.765,121.765,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,cloak,tank,quality=3;slot=cloak;armor=1;weapon=none;role=tank,5,111.17,0.0,111.17,111.17,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,feet,caster,quality=3;slot=feet;armor=1;weapon=none;role=caster,2,179.08,0.0,179.08,179.08,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,feet,caster,quality=3;slot=feet;armor=2;weapon=none;role=caster,1,166.73,0.0,166.73,166.73,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,feet,caster,quality=3;slot=feet;armor=3;weapon=none;role=caster,2,156.68,0.0,156.68,156.68,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,feet,caster,quality=3;slot=feet;armor=4;weapon=none;role=caster,2,136.8,0.0,136.8,136.8,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,feet,generic,quality=3;slot=feet;armor=1;weapon=none;role=generic,1,168.52,0.0,168.52,168.52,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,feet,generic,quality=3;slot=feet;armor=3;weapon=none;role=generic,1,204.17,0.0,204.17,204.17,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,feet,generic,quality=3;slot=feet;armor=4;weapon=none;role=generic,5,132.22,0.0,132.22,132.22,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,feet,healer,quality=3;slot=feet;armor=1;weapon=none;role=healer,3,155.22,0.0,155.22,155.22,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,feet,healer,quality=3;slot=feet;armor=2;weapon=none;role=healer,3,149.55,0.0,149.55,149.55,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,feet,healer,quality=3;slot=feet;armor=3;weapon=none;role=healer,4,160.62,0.0,160.62,160.62,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,feet,healer,quality=3;slot=feet;armor=4;weapon=none;role=healer,2,188.83,0.0,188.83,188.83,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,feet,physical,quality=3;slot=feet;armor=2;weapon=none;role=physical,5,151.54,0.0,151.54,151.54,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,feet,physical,quality=3;slot=feet;armor=3;weapon=none;role=physical,2,161.485,0.0,161.485,161.485,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,feet,physical,quality=3;slot=feet;armor=4;weapon=none;role=physical,1,166.92,0.0,166.92,166.92,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,feet,tank,quality=3;slot=feet;armor=4;weapon=none;role=tank,3,202.22,0.0,202.22,202.22,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,finger,caster,quality=3;slot=finger;armor=0;weapon=none;role=caster,7,111.15,0.0,111.15,111.15,0.0,0.0,0,6
wrath_pre_raid,165-199,3,Rare,finger,generic,quality=3;slot=finger;armor=0;weapon=none;role=generic,7,100.96,0.0,115.0,123.085,0.0,0.0,1,3
wrath_pre_raid,165-199,3,Rare,finger,healer,quality=3;slot=finger;armor=0;weapon=none;role=healer,8,117.6,0.0,117.6,117.6,0.0,0.0,0,8
wrath_pre_raid,165-199,3,Rare,finger,physical,quality=3;slot=finger;armor=0;weapon=none;role=physical,8,109.605,0.0,109.605,107.188,2.257,2.257,1,1
wrath_pre_raid,165-199,3,Rare,finger,tank,quality=3;slot=finger;armor=0;weapon=none;role=tank,6,112.17,0.0,112.17,112.17,0.0,0.0,0,6
wrath_pre_raid,165-199,3,Rare,hands,caster,quality=3;slot=hands;armor=1;weapon=none;role=caster,3,171.18,0.0,171.18,171.18,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,hands,caster,quality=3;slot=hands;armor=2;weapon=none;role=caster,1,134.63,0.0,134.63,134.63,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,hands,caster,quality=3;slot=hands;armor=3;weapon=none;role=caster,1,160.5,0.0,160.5,160.5,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,hands,caster,quality=3;slot=hands;armor=4;weapon=none;role=caster,3,131.53,0.0,131.53,131.53,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,hands,generic,quality=3;slot=hands;armor=3;weapon=none;role=generic,1,204.17,0.0,204.17,204.17,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,hands,generic,quality=3;slot=hands;armor=4;weapon=none;role=generic,2,159.57,0.0,159.57,159.57,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,hands,healer,quality=3;slot=hands;armor=1;weapon=none;role=healer,6,167.39,0.0,167.39,184.1,-8.762,8.762,0,1
wrath_pre_raid,165-199,3,Rare,hands,healer,quality=3;slot=hands;armor=2;weapon=none;role=healer,2,177.58,0.0,177.58,177.58,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,hands,healer,quality=3;slot=hands;armor=3;weapon=none;role=healer,3,180.37,0.0,180.37,180.37,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,hands,healer,quality=3;slot=hands;armor=4;weapon=none;role=healer,1,198.77,0.0,198.77,198.77,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,hands,physical,quality=3;slot=hands;armor=2;weapon=none;role=physical,6,169.345,0.0,169.345,178.87,-4.434,4.434,0,2
wrath_pre_raid,165-199,3,Rare,hands,physical,quality=3;slot=hands;armor=3;weapon=none;role=physical,2,181.0,0.0,181.0,181.0,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,hands,physical,quality=3;slot=hands;armor=4;weapon=none;role=physical,3,134.92,0.0,150.92,150.92,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,hands,tank,quality=3;slot=hands;armor=4;weapon=none;role=tank,3,141.2,0.0,141.2,141.2,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,head,caster,quality=3;slot=head;armor=1;weapon=none;role=caster,6,218.24,0.0,223.32,232.095,-3.035,3.035,0,2
wrath_pre_raid,165-199,3,Rare,head,caster,quality=3;slot=head;armor=2;weapon=none;role=caster,1,218.52,0.0,234.52,234.52,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,head,caster,quality=3;slot=head;armor=3;weapon=none;role=caster,2,225.845,0.0,225.845,225.845,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,head,caster,quality=3;slot=head;armor=4;weapon=none;role=caster,3,224.83,0.0,224.83,224.83,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,head,generic,quality=3;slot=head;armor=3;weapon=none;role=generic,1,275.23,0.0,275.23,275.23,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,head,generic,quality=3;slot=head;armor=4;weapon=none;role=generic,4,199.14,0.0,199.14,199.14,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,head,healer,quality=3;slot=head;armor=2;weapon=none;role=healer,3,235.25,0.0,235.25,235.25,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,head,healer,quality=3;slot=head;armor=3;weapon=none;role=healer,2,242.11,0.0,242.11,242.11,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,head,healer,quality=3;slot=head;armor=4;weapon=none;role=healer,3,196.65,0.0,196.65,196.65,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,head,physical,quality=3;slot=head;armor=2;weapon=none;role=physical,5,212.2,0.0,228.2,240.235,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,head,physical,quality=3;slot=head;armor=3;weapon=none;role=physical,5,229.18,0.0,242.6,242.6,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,head,physical,quality=3;slot=head;armor=4;weapon=none;role=physical,1,191.0,0.0,191.0,191.0,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,head,tank,quality=3;slot=head;armor=4;weapon=none;role=tank,3,201.97,0.0,201.97,201.97,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,held_in_off_hand,caster,quality=3;slot=held_in_off_hand;armor=0;weapon=none;role=caster,2,116.86,0.0,116.86,116.86,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,held_in_off_hand,generic,quality=3;slot=held_in_off_hand;armor=0;weapon=none;role=generic,2,89.72,0.0,89.72,89.72,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,held_in_off_hand,healer,quality=3;slot=held_in_off_hand;armor=0;weapon=none;role=healer,3,123.4,0.0,123.4,123.4,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,legs,caster,quality=3;slot=legs;armor=1;weapon=none;role=caster,4,211.41,0.0,217.89,217.89,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,legs,caster,quality=3;slot=legs;armor=2;weapon=none;role=caster,1,224.83,0.0,224.83,224.83,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,legs,caster,quality=3;slot=legs;armor=3;weapon=none;role=caster,3,187.49,0.0,187.49,187.49,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,legs,caster,quality=3;slot=legs;armor=4;weapon=none;role=caster,4,210.83,0.0,217.33,217.33,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,legs,generic,quality=3;slot=legs;armor=3;weapon=none;role=generic,1,275.23,0.0,275.23,275.23,0.0,0.0,0,1
wrath_pre_raid,165-199,3,Rare,legs,generic,quality=3;slot=legs;armor=4;weapon=none;role=generic,2,221.8,0.0,221.8,221.8,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,legs,healer,quality=3;slot=legs;armor=1;weapon=none;role=healer,5,207.6,0.0,207.6,207.6,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,legs,healer,quality=3;slot=legs;armor=2;weapon=none;role=healer,3,193.62,0.0,193.62,193.62,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,legs,healer,quality=3;slot=legs;armor=3;weapon=none;role=healer,2,244.445,0.0,244.445,244.445,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,legs,healer,quality=3;slot=legs;armor=4;weapon=none;role=healer,2,234.115,0.0,234.115,234.115,0.0,0.0,0,2
wrath_pre_raid,165-199,3,Rare,legs,physical,quality=3;slot=legs;armor=2;weapon=none;role=physical,6,211.06,0.0,211.06,211.06,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,legs,physical,quality=3;slot=legs;armor=3;weapon=none;role=physical,5,206.19,0.0,206.19,206.19,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,legs,physical,quality=3;slot=legs;armor=4;weapon=none;role=physical,3,163.84,0.0,163.84,163.84,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,legs,tank,quality=3;slot=legs;armor=4;weapon=none;role=tank,4,202.64,0.0,202.64,202.64,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,neck,caster,quality=3;slot=neck;armor=0;weapon=none;role=caster,4,103.975,0.0,107.975,107.975,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,neck,generic,quality=3;slot=neck;armor=0;weapon=none;role=generic,3,92.83,0.0,100.83,100.83,0.0,0.0,0,3
wrath_pre_raid,165-199,3,Rare,neck,healer,quality=3;slot=neck;armor=0;weapon=none;role=healer,6,114.495,0.0,117.445,122.85,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,neck,physical,quality=3;slot=neck;armor=0;weapon=none;role=physical,5,94.4,0.0,102.0,102.0,0.0,0.0,0,4
wrath_pre_raid,165-199,3,Rare,neck,tank,quality=3;slot=neck;armor=0;weapon=none;role=tank,5,95.09,0.0,97.85,97.85,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,ranged,caster,quality=3;slot=ranged;armor=none;weapon=ranged:caster;role=caster,7,36.77,22.36,36.77,37.385,0.0,0.0,1,6
wrath_pre_raid,165-199,3,Rare,ranged,generic,quality=3;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;role=generic,5,53.09,0.0,53.09,53.09,0.0,0.0,0,5
wrath_pre_raid,165-199,3,Rare,ranged,generic,quality=3;slot=ranged;armor=none;weapon=ranged:thrown;role=generic,1,43.11,21.0,43.11,43.11,0.0,0.0,0,1
