entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,quality,quality_label,required_level,item_level,old_armor,new_armor,old_damage_min,old_damage_max,new_damage_min,new_damage_max,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,socket_budget,target_budget,target_visible_budget,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings
33498,Signet of the Quiet Forest,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+30 Haste Rating, +17 Intellect, +33 Spell Power, +10 Mana per 5 sec","+12 Haste Rating, +7 Intellect, +13 Spell Power, +4 Mana per 5 sec",100.38,40.18,0.0,40.15476950348259,40.15476950348259,149.9827573192622,0.06283312500454231,report-only,,
33499,Signet of the Last Defender,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+45 Stamina, +28 Block Rating, +84 Block Value","+16 Stamina, +10 Block Rating, +30 Block Value",112.75,40.22,0.0,40.15476950348259,40.15476950348259,180.78856234057398,0.16244769257547553,report-only,,
33500,Signet of Eternal Life,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+54 Stamina, +37 Resilience Rating","+30 Stamina, +20 Resilience Rating",73.18,40.1,0.0,40.15476950348259,40.15476950348259,82.2448513710262,-0.1363960101373241,report-only,,
33813,Vindicator's Plate Bracers,4,4,Plate,9,Wrist,wrist,4,Epic,70,141,772,772,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +25 Strength, +21 Crit Rating, +17 Resilience Rating","+13 Stamina, +9 Strength, +8 Crit Rating, +6 Resilience Rating",87.12,31.71,8.0,40.15476950348259,32.15476950348259,136.88344168368423,-1.107638043953945,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33853,Vindicator's Band of Dominance,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+31 Stamina, +22 Resilience Rating, +15 Intellect, +33 Spell Power","+14 Stamina, +10 Resilience Rating, +7 Intellect, +15 Spell Power",86.14999999999999,39.28,0.0,40.15476950348259,40.15476950348259,114.54487490590195,-2.178494645341499,report-only,,spell payload ignored and left unchanged
33876,Vindicator's Chain Bracers,4,3,Mail,9,Wrist,wrist,4,Epic,70,141,432,432,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Stamina, +23 Agility, +13 Resilience Rating, +11 Crit Rating, +13 Intellect, +24 Attack Power","+11 Stamina, +8 Agility, +4 Resilience Rating, +4 Crit Rating, +4 Intellect, +8 Attack Power",94.11,31.37,8.0,40.15476950348259,32.15476950348259,154.29108736670517,-1.954361868306886,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33881,Vindicator's Dragonhide Bracers,4,2,Leather,9,Wrist,wrist,4,Epic,70,141,236,194,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +44 Attack Power, +22 Agility, +17 Resilience Rating, +21 Crit Rating","+9 Stamina, +14 Attack Power, +7 Agility, +5 Resilience Rating, +7 Crit Rating",101.43,32.03,8.0,40.15476950348259,32.15476950348259,172.5205532321864,-0.31072150338646165,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33883,Vindicator's Dreadweave Cuffs,4,1,Cloth,9,Wrist,wrist,4,Epic,70,141,173,103,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +20 Intellect, +17 Resilience Rating, +29 Spell Power","+13 Stamina, +8 Intellect, +6 Resilience Rating, +11 Spell Power",84.72,32.17,8.0,40.15476950348259,32.15476950348259,130.90656762942808,0.03792948311181343,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 8 sample(s) within 10 ilvl
33887,Vindicator's Kodohide Bracers,4,2,Leather,9,Wrist,wrist,4,Epic,70,141,236,194,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +22 Intellect, +18 Resilience Rating, +21 Spell Power, +9 Mana per 5 sec","+9 Stamina, +7 Intellect, +6 Resilience Rating, +7 Spell Power, +3 Mana per 5 sec",99.99,32.55,8.0,40.15476950348259,32.15476950348259,168.93442879963263,0.9842678750356878,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33889,Vindicator's Lamellar Bracers,4,4,Plate,9,Wrist,wrist,4,Epic,70,141,772,772,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +20 Crit Rating, +17 Intellect, +15 Resilience Rating, +27 Spell Power","+10 Stamina, +7 Crit Rating, +6 Intellect, +5 Resilience Rating, +9 Spell Power",94.65,32.44,8.0,40.15476950348259,32.15476950348259,155.6358840289128,0.7103278142156171,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33893,Vindicator's Leather Bracers,4,2,Leather,9,Wrist,wrist,4,Epic,70,141,194,194,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Stamina, +25 Agility, +12 Crit Rating, +15 Resilience Rating, +26 Attack Power","+12 Stamina, +9 Agility, +4 Crit Rating, +6 Resilience Rating, +10 Attack Power",87.11,32.04,8.0,40.15476950348259,32.15476950348259,136.8585380417915,-0.2858178614937328,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33894,Vindicator's Linked Bracers,4,3,Mail,9,Wrist,wrist,4,Epic,70,141,432,432,0.0,0.0,0.0,0.0,0.0,0.0,"+33 Stamina, +50 Attack Power, +12 Resilience Rating, +21 Crit Rating, +14 Intellect","+11 Stamina, +17 Attack Power, +4 Resilience Rating, +7 Crit Rating, +5 Intellect",94.11,31.87,8.0,40.15476950348259,32.15476950348259,154.29108736670517,-0.7091797736701945,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33897,Vindicator's Mail Bracers,4,3,Mail,9,Wrist,wrist,4,Epic,70,141,432,432,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +17 Intellect, +15 Resilience Rating, +21 Crit Rating, +27 Spell Power","+10 Stamina, +6 Intellect, +5 Resilience Rating, +7 Crit Rating, +9 Spell Power",95.65,32.44,8.0,40.15476950348259,32.15476950348259,158.1262482181862,0.7103278142156171,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33901,Vindicator's Mooncloth Cuffs,4,1,Cloth,9,Wrist,wrist,4,Epic,70,141,173,103,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +20 Intellect, +17 Resilience Rating, +29 Spell Power","+13 Stamina, +8 Intellect, +6 Resilience Rating, +11 Spell Power",84.72,32.17,8.0,40.15476950348259,32.15476950348259,130.90656762942808,0.03792948311181343,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 8 sample(s) within 10 ilvl
33904,Vindicator's Ornamented Bracers,4,4,Plate,9,Wrist,wrist,4,Epic,70,141,772,772,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +20 Crit Rating, +17 Intellect, +15 Resilience Rating, +27 Spell Power","+10 Stamina, +7 Crit Rating, +6 Intellect, +5 Resilience Rating, +9 Spell Power",94.65,32.44,8.0,40.15476950348259,32.15476950348259,155.6358840289128,0.7103278142156171,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33906,Vindicator's Ringmail Bracers,4,3,Mail,9,Wrist,wrist,4,Epic,70,141,432,432,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +17 Intellect, +15 Resilience Rating, +21 Crit Rating, +27 Spell Power","+10 Stamina, +6 Intellect, +5 Resilience Rating, +7 Crit Rating, +9 Spell Power",95.65,32.44,8.0,40.15476950348259,32.15476950348259,158.1262482181862,0.7103278142156171,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33910,Vindicator's Scaled Bracers,4,4,Plate,9,Wrist,wrist,4,Epic,70,141,772,772,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Stamina, +29 Strength, +15 Crit Rating, +15 Intellect, +19 Resilience Rating","+9 Stamina, +10 Strength, +5 Crit Rating, +5 Intellect, +6 Resilience Rating",96.76,32.03,8.0,40.15476950348259,32.15476950348259,160.89055246827962,-0.31072150338646165,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33913,Vindicator's Silk Cuffs,4,1,Cloth,9,Wrist,wrist,4,Epic,70,141,173,103,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Stamina, +22 Intellect, +15 Crit Rating, +13 Resilience Rating, +27 Spell Power","+10 Stamina, +8 Intellect, +5 Crit Rating, +5 Resilience Rating, +9 Spell Power",92.65,32.44,8.0,40.15476950348259,32.15476950348259,150.65515565036605,0.7103278142156171,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 8 sample(s) within 10 ilvl
33917,Vindicator's Wyrmhide Bracers,4,2,Leather,9,Wrist,wrist,4,Epic,70,141,236,194,0.0,0.0,0.0,0.0,0.0,0.0,"+31 Stamina, +20 Intellect, +15 Resilience Rating, +23 Spell Power, +9 Mana per 5 sec","+10 Stamina, +7 Intellect, +5 Resilience Rating, +8 Spell Power, +3 Mana per 5 sec",98.05,33.08,8.0,40.15476950348259,32.15476950348259,164.10312227244228,2.304160895350584,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 9 sample(s) within 10 ilvl
33918,Vindicator's Band of Salvation,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +22 Resilience Rating, +20 Intellect, +27 Spell Power, +8 Mana per 5 sec","+13 Stamina, +8 Resilience Rating, +7 Intellect, +10 Spell Power, +3 Mana per 5 sec",108.0,39.81,0.0,40.15476950348259,40.15476950348259,168.95933244152542,-0.8586016250266032,report-only,,
33919,Vindicator's Band of Triumph,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +26 Crit Rating, +22 Resilience Rating, +44 Attack Power, +8 Armor Penetration Rating","+14 Stamina, +10 Crit Rating, +9 Resilience Rating, +18 Attack Power, +3 Armor Penetration Rating",100.78,40.38,0.0,40.15476950348259,40.15476950348259,150.97890299497158,0.560905962859226,report-only,,
33920,Vindicator's Pendant of Conquest,4,0,Misc,2,Neck,neck,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+31 Stamina, +18 Resilience Rating, +21 Crit Rating, +15 Intellect, +25 Spell Power","+10 Stamina, +6 Resilience Rating, +7 Crit Rating, +5 Intellect, +8 Spell Power",96.27,31.58,8.0,40.15476950348259,32.15476950348259,159.67027401553565,-1.4313853885594914,report-only,,socket budget counted; socket colors and socket bonus unchanged
33921,Vindicator's Pendant of Dominance,4,0,Misc,2,Neck,neck,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+35 Stamina, +18 Resilience Rating, +20 Intellect, +30 Spell Power","+13 Stamina, +7 Resilience Rating, +7 Intellect, +11 Spell Power",87.25,32.17,8.0,40.15476950348259,32.15476950348259,137.20718902828978,0.03792948311181343,report-only,,socket budget counted; socket colors and socket bonus unchanged
33922,Vindicator's Pendant of Salvation,4,0,Misc,2,Neck,neck,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +18 Resilience Rating, +16 Intellect, +27 Spell Power, +8 Mana per 5 sec","+11 Stamina, +6 Resilience Rating, +5 Intellect, +8 Spell Power, +3 Mana per 5 sec",100.0,32.75,8.0,40.15476950348259,32.15476950348259,168.95933244152542,1.4823407128903716,report-only,,socket budget counted; socket colors and socket bonus unchanged
33923,Vindicator's Pendant of Triumph,4,0,Misc,2,Neck,neck,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+35 Stamina, +22 Crit Rating, +18 Resilience Rating, +50 Attack Power","+13 Stamina, +8 Crit Rating, +7 Resilience Rating, +18 Attack Power",88.45,32.71,8.0,40.15476950348259,32.15476950348259,140.19562605541782,1.3827261453194384,report-only,,socket budget counted; socket colors and socket bonus unchanged
34009,Hammer of Judgement,2,4,Mace,21,Main-hand Weapon,weapon_main_hand,4,Epic,70,141,0,0,19.8,128.8,20.0,129.0,41.277777777777786,41.388888888888886,"+33 Stamina, +22 Intellect, +22 Hit Rating, +236 Spell Power","+9 Stamina, +6 Intellect, +6 Hit Rating, +63 Spell Power",269.07,72.21000000000001,0.0,71.70494554193318,71.70494554193318,275.2460837483621,0.7043509401613954,report-only,,weapon DPS median from 11 sample(s) within 10 ilvl
34010,Pepe's Shroud of Pacification,4,1,Cloth,16,Cloak,cloak,4,Epic,70,141,118,116,0.0,0.0,0.0,0.0,0.0,0.0,"+45 Stamina, +30 Dodge Rating, +25 Hit Rating","+21 Stamina, +14 Dodge Rating, +12 Hit Rating",85.15,40.07,0.0,40.15476950348259,40.15476950348259,112.0545107166286,-0.21110693581552842,report-only,,armor median from 14 sample(s) within 10 ilvl
34011,Illidari Runeshield,4,6,Shield,14,Shield,shield,4,Epic,70,141,5930,5930,0.0,0.0,0.0,0.0,0.0,0.0,"+45 Stamina, +27 Intellect, +34 Spell Power","+28 Stamina, +17 Intellect, +21 Spell Power",86.39,53.82000000000001,0.0,53.061659701030564,53.061659701030564,62.81058769505873,1.4291680720923905,report-only,,armor median from 11 sample(s) within 10 ilvl
34012,Shroud of the Final Stand,4,1,Cloth,16,Cloak,cloak,4,Epic,70,141,118,116,0.0,0.0,0.0,0.0,0.0,0.0,"+24 Stamina, +22 Intellect, +34 Spell Power, +14 Mana per 5 sec","+9 Stamina, +9 Intellect, +13 Spell Power, +6 Mana per 5 sec",102.32,41.21,0.0,40.15476950348259,40.15476950348259,154.81406384645257,2.6279082399561298,report-only,,armor median from 14 sample(s) within 10 ilvl
34887,Angelista's Revenge,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+29 Agility, +28 Stamina, +58 Attack Power, +18 Armor Penetration Rating","+12 Agility, +12 Stamina, +25 Attack Power, +8 Armor Penetration Rating",94.76,40.54,0.0,40.15476950348259,40.15476950348259,135.9869105755458,0.9593642331429589,report-only,,
34888,Ring of the Stalwart Protector,4,0,Misc,11,Finger,finger,4,Epic,70,141,392,338,0.0,0.0,0.0,0.0,0.0,0.0,"+45 Stamina, +28 Dodge Rating","+31 Stamina, +19 Dodge Rating",58.150000000000006,39.769999999999996,0.0,40.15476950348259,40.15476950348259,44.81467760624726,-0.958216192597554,report-only,,armor median from 4 sample(s) within 20 ilvl
34889,Fused Nethergon Band,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +19 Intellect, +28 Hit Rating, +35 Spell Power","+11 Stamina, +8 Intellect, +12 Hit Rating, +15 Spell Power",95.19,40.27,0.0,40.15476950348259,40.15476950348259,137.05776717693337,0.2869659020391553,report-only,,
34890,Anveena's Touch,4,0,Misc,11,Finger,finger,4,Epic,70,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +19 Intellect, +35 Spell Power, +14 Mana per 5 sec","+11 Stamina, +7 Intellect, +14 Spell Power, +6 Mana per 5 sec",102.19,41.41,0.0,40.15476950348259,40.15476950348259,154.49031650184705,3.125981077810796,report-only,,rounding remained outside configured tolerance
34900,Shroud of Nature's Harmony,4,2,Leather,5,Chest,chest,4,Epic,70,141,444,444,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +40 Intellect, +46 Spirit, +62 Spell Power","+13 Stamina, +16 Intellect, +18 Spirit, +24 Spell Power",162.1,63.35,8.0,71.70494554193318,63.704945541933185,137.22213121342543,-0.4950084533926852,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
34901,Grovewalker's Leggings,4,2,Leather,7,Legs,legs,4,Epic,70,141,388,395,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +42 Intellect, +44 Spirit, +61 Spell Power","+12 Stamina, +14 Intellect, +15 Spirit, +21 Spell Power",162.58,55.099999999999994,16.0,71.70494554193318,55.704945541933185,149.0483726754469,-0.8436594398909589,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 24 sample(s) within 10 ilvl
34902,Oakleaf-Spun Handguards,4,2,Leather,10,Hands,hands,4,Epic,70,141,277,287,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Stamina, +30 Intellect, +30 Spirit, +44 Spell Power","+11 Stamina, +12 Intellect, +12 Spirit, +17 Spell Power",116.6,45.99,8.0,53.061659701030564,45.061659701030564,134.82115090640485,1.7495500596853886,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 22 sample(s) within 10 ilvl
34903,Embrace of Starlight,4,2,Leather,5,Chest,chest,4,Epic,70,141,444,444,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +38 Intellect, +26 Spirit, +36 Crit Rating, +60 Spell Power","+12 Stamina, +14 Intellect, +9 Spirit, +13 Crit Rating, +22 Spell Power",174.38,62.959999999999994,8.0,71.70494554193318,63.704945541933185,154.34786767022064,-1.038903992329993,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
34904,Barbed Gloves of the Sage,4,2,Leather,10,Hands,hands,4,Epic,70,141,277,287,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Stamina, +30 Intellect, +15 Hit Rating, +25 Spirit, +44 Spell Power","+10 Stamina, +11 Intellect, +5 Hit Rating, +9 Spirit, +16 Spell Power",126.6,45.46,8.0,53.061659701030564,45.061659701030564,153.6671501765818,0.7507120983660078,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 22 sample(s) within 10 ilvl
34905,Crystalwind Leggings,4,2,Leather,7,Legs,legs,4,Epic,70,141,388,395,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +40 Intellect, +32 Spirit, +28 Crit Rating, +61 Spell Power","+11 Stamina, +13 Intellect, +10 Spirit, +9 Crit Rating, +19 Spell Power",176.58,55.71000000000001,16.0,71.70494554193318,55.704945541933185,168.57282791935023,0.007048967164848029,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 24 sample(s) within 10 ilvl
34906,Embrace of Everlasting Prowess,4,2,Leather,5,Chest,chest,4,Epic,70,141,696,444,0.0,0.0,0.0,0.0,0.0,0.0,"+80 Attack Power, +49 Agility, +52 Stamina, +23 Intellect, +20 Haste Rating","+31 Attack Power, +19 Agility, +20 Stamina, +9 Intellect, +8 Haste Rating",166.84,64.9,8.0,71.70494554193318,63.704945541933185,143.83255391743273,1.666627662896628,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
34910,Tameless Breeches,4,2,Leather,7,Legs,legs,4,Epic,70,141,654,388,0.0,0.0,0.0,0.0,0.0,0.0,"+78 Attack Power, +45 Agility, +52 Stamina, +20 Intellect, +17 Haste Rating","+28 Attack Power, +16 Agility, +19 Stamina, +7 Intellect, +6 Haste Rating",155.84,55.730000000000004,16.0,71.70494554193318,55.704945541933185,139.64874207945343,0.03494104608470438,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 24 sample(s) within 10 ilvl
34911,Handwraps of the Aggressor,4,2,Leather,10,Hands,hands,4,Epic,70,141,473,282,0.0,0.0,0.0,0.0,0.0,0.0,"+60 Attack Power, +35 Agility, +36 Stamina, +19 Intellect, +13 Haste Rating","+22 Attack Power, +13 Agility, +13 Stamina, +7 Intellect, +5 Haste Rating",121.12,44.71,8.0,53.061659701030564,45.061659701030564,143.33954257652485,-0.6627378468972638,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 22 sample(s) within 10 ilvl
34912,Scaled Drakeskin Chestguard,4,3,Mail,5,Chest,chest,4,Epic,70,141,988,954,0.0,0.0,0.0,0.0,0.0,0.0,"+47 Agility, +39 Stamina, +26 Intellect, +25 Haste Rating, +102 Attack Power","+17 Agility, +14 Stamina, +9 Intellect, +9 Haste Rating, +37 Attack Power",175.13,62.88,8.0,71.70494554193318,63.704945541933185,155.39382062971546,-1.1504723080094381,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
34914,Leggings of the Pursuit,4,3,Mail,7,Legs,legs,4,Epic,70,141,864,864,0.0,0.0,0.0,0.0,0.0,0.0,"+44 Agility, +36 Stamina, +30 Intellect, +15 Hit Rating, +104 Attack Power","+15 Agility, +12 Stamina, +10 Intellect, +5 Hit Rating, +35 Attack Power",165.12,55.54,16.0,71.70494554193318,55.704945541933185,152.59066669826936,-0.23003370365400033,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 23 sample(s) within 10 ilvl
34916,Gauntlets of Rapidity,4,3,Mail,10,Hands,hands,4,Epic,70,141,617,617,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Agility, +30 Stamina, +19 Intellect, +16 Crit Rating, +78 Attack Power","+12 Agility, +11 Stamina, +7 Intellect, +6 Crit Rating, +27 Attack Power",128.1,45.870000000000005,8.0,53.061659701030564,45.061659701030564,156.49405006710836,1.52339806844327,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 20 sample(s) within 10 ilvl
34917,Shroud of the Lore`nial,4,1,Cloth,20,Robe,chest,4,Epic,70,141,236,244,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Stamina, +35 Intellect, +33 Spirit, +29 Hit Rating, +61 Spell Power","+13 Stamina, +13 Intellect, +12 Spirit, +11 Hit Rating, +23 Spell Power",172.24,64.49000000000001,8.0,71.70494554193318,63.704945541933185,151.36341522579545,1.0948400450394637,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 25 sample(s) within 10 ilvl
34918,Legwraps of Sweltering Flame,4,1,Cloth,7,Legs,legs,4,Epic,70,141,207,214,0.0,0.0,0.0,0.0,0.0,0.0,"+37 Stamina, +36 Intellect, +30 Spirit, +25 Hit Rating, +62 Spell Power","+12 Stamina, +12 Intellect, +10 Spirit, +8 Hit Rating, +20 Spell Power",169.11,55.239999999999995,16.0,71.70494554193318,55.704945541933185,158.15513644278184,-0.6484148874519248,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 23 sample(s) within 10 ilvl
34919,Boots of Incantations,4,1,Cloth,8,Feet,feet,4,Epic,70,141,162,162,0.0,0.0,0.0,0.0,0.0,0.0,"+37 Stamina, +26 Intellect, +23 Spirit, +17 Hit Rating, +47 Spell Power","+13 Stamina, +9 Intellect, +8 Spirit, +6 Hit Rating, +16 Spell Power",131.21,45.47,8.0,53.061659701030564,45.061659701030564,162.35515584013342,0.769558097636181,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 12 sample(s) within 10 ilvl
34921,Ecclesiastical Cuirass,4,4,Plate,5,Chest,chest,4,Epic,70,141,1765,1765,0.0,0.0,0.0,0.0,0.0,0.0,"+52 Stamina, +44 Intellect, +43 Crit Rating, +51 Spell Power","+20 Stamina, +17 Intellect, +17 Crit Rating, +20 Spell Power",165.7,64.6,8.0,71.70494554193318,63.704945541933185,142.24270541900057,1.2482464790986836,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 31 sample(s) within 10 ilvl
34922,Greaves of Pacification,4,4,Plate,7,Legs,legs,4,Epic,70,141,1544,1544,0.0,0.0,0.0,0.0,0.0,0.0,"+52 Stamina, +43 Intellect, +51 Spell Power, +18 Mana per 5 sec","+17 Stamina, +14 Intellect, +17 Spell Power, +6 Mana per 5 sec",166.7,55.01,16.0,71.70494554193318,55.704945541933185,154.7941409329384,-0.9691737950303422,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 27 sample(s) within 10 ilvl
34923,Waistguard of Reparation,4,4,Plate,6,Waist,waist,4,Epic,70,141,993,993,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +34 Intellect, +28 Crit Rating, +39 Spell Power","+14 Stamina, +13 Intellect, +11 Crit Rating, +15 Spell Power",119.66,46.28,8.0,53.061659701030564,45.061659701030564,140.58802668307902,2.296084038520519,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 18 sample(s) within 10 ilvl
34924,Gown of Spiritual Wonder,4,1,Cloth,20,Robe,chest,4,Epic,70,141,236,244,0.0,0.0,0.0,0.0,0.0,0.0,"+36 Stamina, +35 Intellect, +50 Spirit, +62 Spell Power","+14 Stamina, +14 Intellect, +20 Spirit, +24 Spell Power",162.44,64.02000000000001,8.0,71.70494554193318,63.704945541933185,137.6962965550631,0.4393761904227106,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 25 sample(s) within 10 ilvl
34925,Adorned Supernal Legwraps,4,1,Cloth,7,Legs,legs,4,Epic,70,141,207,214,0.0,0.0,0.0,0.0,0.0,0.0,"+27 Stamina, +40 Intellect, +42 Spirit, +61 Spell Power","+10 Stamina, +15 Intellect, +15 Spirit, +22 Spell Power",152.55,55.620000000000005,16.0,71.70494554193318,55.704945541933185,135.06049509713617,-0.11846538797453526,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 23 sample(s) within 10 ilvl
34926,Slippers of Dutiful Mending,4,1,Cloth,8,Feet,feet,4,Epic,70,141,162,162,0.0,0.0,0.0,0.0,0.0,0.0,"+28 Stamina, +25 Intellect, +34 Spirit, +46 Spell Power","+11 Stamina, +10 Intellect, +13 Spirit, +18 Spell Power",117.32000000000001,45.85,8.0,53.061659701030564,45.061659701030564,136.17806285385763,1.48570606990291,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 12 sample(s) within 10 ilvl
34927,Tunic of the Dark Hour,4,2,Leather,5,Chest,chest,4,Epic,70,141,444,444,0.0,0.0,0.0,0.0,0.0,0.0,"+44 Agility, +51 Stamina, +34 Hit Rating, +102 Attack Power","+17 Agility, +20 Stamina, +13 Hit Rating, +40 Attack Power",163.17000000000002,63.4,8.0,71.70494554193318,63.704945541933185,138.71435743563808,-0.4252782560930145,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
34928,Trousers of the Scryers' Retainer,4,2,Leather,7,Legs,legs,4,Epic,70,141,388,395,0.0,0.0,0.0,0.0,0.0,0.0,"+43 Agility, +45 Stamina, +30 Hit Rating, +104 Attack Power","+15 Agility, +16 Stamina, +11 Hit Rating, +37 Attack Power",155.15,55.22,16.0,71.70494554193318,55.704945541933185,138.6864653567182,-0.6763069663717811,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 24 sample(s) within 10 ilvl
34929,Belt of the Silent Path,4,2,Leather,6,Waist,waist,4,Epic,70,141,249,258,0.0,0.0,0.0,0.0,0.0,0.0,"+34 Agility, +33 Stamina, +23 Hit Rating, +78 Attack Power","+13 Agility, +13 Stamina, +9 Hit Rating, +30 Attack Power",118.11,45.71,8.0,53.061659701030564,45.061659701030564,137.6668967962016,1.2218620801204318,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 13 sample(s) within 10 ilvl
34930,Wave of Life Chestguard,4,3,Mail,5,Chest,chest,4,Epic,70,141,988,954,0.0,0.0,0.0,0.0,0.0,0.0,"+39 Stamina, +51 Intellect, +62 Spell Power, +18 Mana per 5 sec","+14 Stamina, +19 Intellect, +22 Spell Power, +7 Mana per 5 sec",175.45,64.8,8.0,71.70494554193318,63.704945541933185,155.84009389243326,1.5271672682973063,report-only,,socket budget counted; socket colors and socket bonus unchanged; armor median from 21 sample(s) within 10 ilvl
