entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,role,quality,quality_label,origin_expansion,origin_label,origin_source,present_in_vanilla,present_in_tbc,present_in_wrath,pvp_family,required_level,item_level,expansion_band,ilvl_band,old_armor,new_armor,armor_peer_median,armor_sample_count,armor_peer_window,armor_classification,armor_change_percent,old_damage_min,old_damage_max,new_damage_min,new_damage_max,weapon_damage_peer_median_dps,weapon_damage_sample_count,weapon_damage_peer_window,weapon_damage_change_percent,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,special_weapon_budget,special_weapon_stat_list,socket_budget,target_budget,target_visible_budget,target_visible_budget_unclamped,target_source,target_sample_count,peer_group,peer_window,peer_p10,peer_p25,peer_p75,peer_p90,peer_outlier,sql_blocked,sql_block_reasons,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings,special_effect_flags
17751,Brusslehide Leggings,4,2,Leather,7,Legs,legs,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,46,51,classic_leveling,050-059,118,118,117.0,10,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Intellect, +11 Stamina","+15 Intellect, +11 Stamina",22.37,22.37,0.0,,0.0,22.37,22.37,22.37,no_peer_skip,0,origin=0;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 10 sample(s),
17767,Bloomsprout Headpiece,4,3,Mail,1,Head,head,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,46,51,classic_leveling,050-059,249,249,268.5,10,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+18 Stamina, +36 Attack Power","+18 Stamina, +36 Attack Power",30.060000000000002,30.060000000000002,0.0,,0.0,30.060000000000002,30.060000000000002,30.060000000000002,no_peer_skip,0,origin=0;quality=3;slot=head;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 10 sample(s),
19114,Highland Bow,2,2,Bow,15,Ranged,ranged,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,51,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,41.0,77.0,41.0,77.0,0.0,0,,0.0,23.6,23.6,"+5 Agility, +4 Stamina","+5 Agility, +4 Stamina",7.68,7.68,0.0,,0.0,7.68,7.68,7.68,no_peer_skip,0,origin=0;quality=2;slot=ranged;armor=none;weapon=ranged:bow_gun_crossbow;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,
19115,Flask of Forest Mojo,4,0,Misc,23,Held in Off-hand,held_in_off_hand,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,51,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+8 Intellect, +9 Spell Power","+8 Intellect, +9 Spell Power",15.74,15.74,0.0,,0.0,14.34,15.74,15.74,peer_+/-10_ilvl,8,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=caster,+/-10_ilvl,8.722,10.622499999999999,17.405,18.71,False,False,,9.762900976290101,9.762900976290101,unchanged,,normal stats unchanged: within +/-15% peer tolerance,
19120,Rune of the Guard Captain,4,0,Misc,12,Trinket,,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,51,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+10 Hit Rating, +20 Attack Power","+10 Hit Rating, +20 Attack Power",20.0,20.0,0.0,,0.0,20.0,20.0,20.0,unclassified,0,,,0.0,0.0,0.0,0.0,False,True,item could not be peer-classified,0.0,0.0,skipped,trinket excluded; cannot classify inventory slot,normal stats unchanged: item could not be peer-classified,
19121,Deep Woodlands Cloak,4,1,Cloth,16,Cloak,cloak,caster,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,51,classic_leveling,050-059,37,37,38.0,18,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Intellect, +6 Stamina, +12 Spell Power","+9 Intellect, +6 Stamina, +12 Spell Power",23.34,23.34,0.0,,0.0,23.34,23.34,23.34,no_peer_skip,0,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 18 sample(s),
19122,Woven Ivy Necklace DEPRECATED,4,0,Misc,0,Non-equip,,physical,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,0,51,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Agility, +10 Stamina, +6 Strength","+9 Agility, +10 Stamina, +6 Strength",21.7,21.7,0.0,,0.0,21.7,21.7,21.7,unclassified,0,,,0.0,0.0,0.0,0.0,False,True,item could not be peer-classified; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,skipped,cannot classify inventory slot,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: item could not be peer-classified,
19159,Woven Ivy Necklace,4,0,Misc,2,Neck,neck,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,0,51,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+9 Agility, +10 Stamina, +6 Strength","+9 Agility, +10 Stamina, +6 Strength",21.7,21.7,0.0,,0.0,20.69,21.7,21.7,peer_+/-10_ilvl,13,origin=0;quality=3;slot=neck;armor=0;weapon=none;pvp=none;role=physical,+/-10_ilvl,16.024,17.36,22.69,25.098000000000003,False,False,,4.881585306911542,4.881585306911542,unchanged,,normal stats unchanged: within +/-15% peer tolerance,
132562,Leaf-Scale Pauldrons,4,3,Mail,3,Shoulder,shoulder,caster,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,46,51,classic_leveling,050-059,236,236,258.0,15,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+13 Stamina, +10 Intellect, +12 Spell Power","+13 Stamina, +10 Intellect, +12 Spell Power",29.03,29.03,0.0,,0.0,29.03,29.03,29.03,no_peer_skip,0,origin=-1;quality=3;slot=shoulder;armor=3;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
132563,Chloro-Stained Britches,4,3,Mail,7,Legs,legs,caster,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,46,51,classic_leveling,050-059,265,265,286.5,14,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+14 Stamina, +14 Intellect, +18 Spell Power","+14 Stamina, +14 Intellect, +18 Spell Power",38.86,38.86,0.0,,0.0,38.86,38.86,38.86,no_peer_skip,0,origin=-1;quality=3;slot=legs;armor=3;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
151449,Fungal-Spore Cinch,4,2,Leather,6,Waist,waist,physical,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,46,51,classic_leveling,050-059,84,84,95.0,26,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Agility, +9 Stamina, +8 Hit Rating","+15 Agility, +9 Stamina, +8 Hit Rating",29.03,29.03,0.0,,0.0,29.03,29.03,29.03,no_peer_skip,0,origin=-1;quality=3;slot=waist;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 26 sample(s),
151450,Chainmail of the Noxious Hollow,4,3,Mail,5,Chest,chest,physical,3,Rare,-1,custom_or_unknown,missing_from_origin_manifest,False,False,False,none,46,51,classic_leveling,050-059,306,306,330.0,14,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Agility, +15 Stamina, +28 Attack Power","+15 Agility, +15 Stamina, +28 Attack Power",39.05,39.05,0.0,,0.0,39.05,39.05,39.05,no_peer_skip,0,origin=-1;quality=3;slot=chest;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin_expansion missing; select custom_or_unknown explicitly for SQL,0.0,0.0,unchanged,,SQL blocked: origin_expansion missing; select custom_or_unknown explicitly for SQL; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 14 sample(s),
8246,Imperial Red Boots,4,1,Cloth,8,Feet,feet,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,47,47,47.0,12,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Spirit, +4 Agility","+15 Spirit, +4 Agility",19.0,19.0,0.0,,0.0,17.025,19.0,19.0,peer_+/-10_ilvl,12,origin=0;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,10.821000000000002,13.0275,19.7525,22.901,False,False,,11.600587371512491,11.600587371512491,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 12 sample(s),
8249,Imperial Red Gloves,4,1,Cloth,10,Hands,hands,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,42,42,41.0,13,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Stamina, +11 Intellect","+11 Stamina, +11 Intellect",18.37,18.37,0.0,,0.0,18.145,18.37,18.37,peer_+/-10_ilvl,12,origin=0;quality=2;slot=hands;armor=1;weapon=none;pvp=none;role=caster,+/-10_ilvl,6.0,11.175,20.005,20.641000000000002,False,False,,1.2400110223202063,1.2400110223202063,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
8250,Imperial Red Mantle,4,1,Cloth,3,Shoulder,shoulder,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,51,51,53.0,15,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Agility, +15 Intellect","+4 Agility, +15 Intellect",19.0,19.0,0.0,,0.0,19.0,19.0,19.0,no_peer_skip,0,origin=0;quality=2;slot=shoulder;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
8256,Serpentskin Boots,4,2,Leather,8,Feet,feet,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,94,94,90.0,16,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+14 Attack Power, +8 Stamina, +10 Agility","+12 Attack Power, +6 Stamina, +8 Agility",22.36,18.02,0.0,,0.0,15.84,17.888,15.84,peer_+/-10_ilvl,12,origin=0;quality=2;slot=feet;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,15.011,15.02,20.2875,22.8,True,True,peer target requires 29.2% visible budget change,41.16161616161616,13.76262626262626,report-only,,SQL blocked: peer target requires 29.2% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 16 sample(s),
8260,Serpentskin Gloves,4,2,Leather,10,Hands,hands,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,86,86,87.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+22 Attack Power, +11 Agility","+22 Attack Power, +11 Agility",22.0,22.0,0.0,,0.0,20.0,22.0,22.0,peer_+/-10_ilvl,9,origin=0;quality=2;slot=hands;armor=2;weapon=none;pvp=none;role=physical,+/-10_ilvl,18.8,19.0,24.36,25.272,False,False,,10.0,10.0,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
8264,Ebonhold Wristguards,4,3,Mail,9,Wrist,wrist,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,124,124,119.0,15,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Stamina, +3 Intellect","+11 Stamina, +3 Intellect",10.370000000000001,10.370000000000001,0.0,,0.0,10.370000000000001,10.370000000000001,10.370000000000001,no_peer_skip,0,origin=0;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
8315,Alabaster Plate Girdle,4,4,Plate,6,Waist,waist,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,280,280,290.0,11,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+15 Strength, +4 Stamina","+15 Strength, +4 Stamina",17.68,17.68,0.0,,0.0,17.68,17.68,17.68,no_peer_skip,0,origin=0;quality=2;slot=waist;armor=4;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
10707,Steelsmith Greaves,4,4,Plate,8,Feet,feet,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,342,342,351.0,10,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+11 Strength, +11 Stamina","+11 Strength, +11 Stamina",18.37,18.37,0.0,,0.0,19.37,18.37,18.37,peer_+/-10_ilvl,9,origin=0;quality=2;slot=feet;armor=4;weapon=none;pvp=none;role=physical,+/-10_ilvl,16.356,17.36,19.71,20.24,False,False,,-5.162622612287041,-5.162622612287041,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 10 sample(s),
10708,Skullspell Orb,4,0,Misc,23,Held in Off-hand,held_in_off_hand,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+12 Intellect,+12 Intellect,12.0,12.0,0.0,,0.0,12.0,12.0,12.0,no_peer_skip,0,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples,
10784,Atal'ai Breastplate,4,3,Mail,5,Chest,chest,physical,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,311,311,341.0,18,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+22 Attack Power,+22 Attack Power,11.0,11.0,0.0,,0.0,11.0,11.0,11.0,no_peer_skip,0,origin=0;quality=3;slot=chest;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 18 sample(s),
10787,Atal'ai Gloves,4,1,Cloth,10,Hands,hands,caster,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,47,47,52.5,22,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+9 Spell Power,+9 Spell Power,7.74,7.74,0.0,,0.0,7.74,7.74,7.74,no_peer_skip,0,origin=0;quality=3;slot=hands;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 22 sample(s),
10801,Slitherscale Boots,4,2,Leather,8,Feet,feet,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,104,104,112.0,11,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+12 Stamina, +10 Attack Power, +15 Spirit","+12 Stamina, +10 Attack Power, +15 Spirit",28.04,28.04,0.0,,0.0,28.04,28.04,28.04,no_peer_skip,0,origin=0;quality=3;slot=feet;armor=2;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 11 sample(s),
10802,Wingveil Cloak,4,1,Cloth,16,Cloak,cloak,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,34,34,34.0,23,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+12 Spirit,+14 Spirit,12.0,14.0,0.0,,0.0,15.0,14.399999999999999,15.0,peer_+/-5_ilvl,12,origin=0;quality=2;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,+/-5_ilvl,13.068,13.92,17.005,18.514,True,True,peer target requires 25.0% visible budget change,-20.0,-6.666666666666667,report-only,,SQL blocked: peer target requires 25.0% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 23 sample(s),
11623,Spritecaster Cape,4,1,Cloth,16,Cloak,cloak,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,37,37,38.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+4 Stamina, +4 Intellect, +5 Spirit, +14 Spell Power","+4 Stamina, +3 Intellect, +4 Spirit, +11 Spell Power",23.72,19.14,0.0,,0.0,18.1,18.976,18.1,peer_+/-10_ilvl,13,origin=0;quality=3;slot=cloak;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,12.396,16.05,22.35,26.070000000000004,True,True,peer target requires 23.7% visible budget change,31.04972375690606,5.745856353591154,report-only,,SQL blocked: peer target requires 23.7% visible budget change; visible stat target clamped to +/-20% safety cap; final visible stat budget adjusted to stay within +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
11624,Kentic Amice,4,1,Cloth,3,Shoulder,shoulder,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,56,56,64.0,17,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+13 Intellect, +6 Spirit, +5 Stamina, +14 Spell Power","+13 Intellect, +6 Spirit, +5 Stamina, +14 Spell Power",34.39,34.39,0.0,,0.0,33.03,34.39,34.39,peer_+/-10_ilvl,12,origin=0;quality=3;slot=shoulder;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,28.3,31.2925,35.8875,37.443000000000005,False,False,,4.117468967605205,4.117468967605205,unchanged,,normal stats unchanged: within +/-15% peer tolerance; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
11631,Stoneshell Guard,4,6,Shield,14,Shield,shield,tank,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,1903,1903,2026.0,23,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+6 Strength, +9 Stamina","+7 Strength, +11 Stamina",12.030000000000001,14.370000000000001,0.0,,0.0,20.700000000000003,14.436,20.700000000000003,peer_+/-10_ilvl,22,origin=0;quality=3;slot=shield;armor=shield;weapon=shield;pvp=none;role=tank,+/-10_ilvl,6.767,15.2775,25.645000000000003,33.12900000000001,True,True,peer target requires 72.1% visible budget change,-41.88405797101449,-30.579710144927542,report-only,,SQL blocked: peer target requires 72.1% visible budget change; visible stat target clamped to +/-20% safety cap; armor unchanged: within +/-15% peer tolerance from 23 sample(s),
11632,Earthslag Shoulders,4,4,Plate,3,Shoulder,shoulder,caster,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,410,410,470.0,12,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+13 Strength, +8 Intellect, +8 Stamina, +9 Spell Power","+13 Strength, +8 Intellect, +8 Stamina, +9 Spell Power",34.1,34.1,0.0,,0.0,34.1,34.1,34.1,no_peer_skip,0,origin=0;quality=3;slot=shoulder;armor=4;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 12 sample(s),
11862,White Bone Band,4,0,Misc,11,Finger,finger,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+24 Attack Power,+24 Attack Power,12.0,12.0,0.0,,0.0,12.0,12.0,12.0,no_peer_skip,0,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples,
11863,White Bone Shredder,2,13,Fist,22,Off-hand Weapon,weapon_off_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,30.0,57.0,30.0,57.0,0.0,0,,0.0,31.071428571428573,31.071428571428573,"+4 Strength, +7 Agility","+4 Strength, +7 Agility",11.0,11.0,0.0,,0.0,11.0,11.0,11.0,no_peer_skip,0,origin=0;quality=2;slot=weapon_off_hand;armor=none;weapon=weapon_off_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,
11864,White Bone Spear,2,6,Polearm,17,Two-hand Weapon,weapon_two_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,87.0,131.0,87.0,131.0,0.0,0,,0.0,40.37037037037037,40.37037037037037,"+21 Stamina, +3 Intellect","+21 Stamina, +3 Intellect",17.07,17.07,0.0,,0.0,17.07,17.07,17.07,no_peer_skip,0,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,
12055,Stardust Band,4,0,Misc,11,Finger,finger,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+5 Stamina, +5 Intellect, +3 Spirit","+5 Stamina, +5 Intellect, +3 Spirit",11.35,11.35,0.0,,0.0,12.85,11.35,11.35,peer_+/-5_ilvl,8,origin=0;quality=2;slot=finger;armor=0;weapon=none;pvp=none;role=healer,+/-5_ilvl,12.639999999999999,12.7,14.67,17.283,False,False,,-11.673151750972762,-11.673151750972762,unchanged,,normal stats unchanged: within +/-15% peer tolerance,
12549,Braincage,4,3,Mail,1,Head,head,healer,3,Rare,0,vanilla,origin_manifest,True,True,True,none,47,52,classic_leveling,050-059,253,253,275.0,13,within 10 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+25 Intellect, +9 Spirit, +5 Stamina","+25 Intellect, +9 Spirit, +5 Stamina",37.35,37.35,0.0,,0.0,37.35,37.35,37.35,no_peer_skip,0,origin=0;quality=3;slot=head;armor=3;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 13 sample(s),
12764,Thorium Greatsword,2,8,Two-hand Sword,17,Two-hand Weapon,weapon_two_hand,physical,2,Uncommon,2,wrath,origin_manifest,False,False,True,none,47,52,classic_leveling,050-059,0,0,0.0,0,,not_checked,0.0,116.0,175.0,116.0,175.0,0.0,0,,0.0,40.416666666666664,40.416666666666664,+22 Strength,+22 Strength,22.0,22.0,0.0,,0.0,22.0,22.0,22.0,no_peer_skip,0,origin=2;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin wrath/2 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin wrath/2 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon damage unchanged: not enough comparable physical weapon samples,
